Its a Ray
-0.134344 0.0952536 0.0520958 -0.127652 0.07399 0.1088
Its a Segment
-0.134344 0.0952536 0.0520958 0.16673 0.019964 -0.612901
-0.0846211 0.0992422 0.0286106 
-0.0840037 0.0992695 0.0294026 
-0.0835465 0.101952 0.0288636 
-0.0866623 0.0964635 0.0264805 
-0.0860991 0.0964962 0.0273389 
-0.0854938 0.096523 0.0281673 
-0.0848984 0.0965537 0.0289739 
-0.0855601 0.095177 0.0282718 
-0.0865647 0.0978132 0.0263535 
-0.0859938 0.0978404 0.0272064 
-0.0853874 0.0978708 0.0280062 
-0.0847868 0.0979024 0.0288114 
-0.0866951 0.0951098 0.0265657 
-0.0861528 0.0951452 0.0274373 
-0.0849548 0.0952071 0.0290738 
-0.0831241 0.100626 0.0298981 
-0.0824187 0.100645 0.0306028 
-0.0809888 0.100705 0.031995 
-0.0817245 0.100671 0.0313188 
-0.0807745 0.102028 0.0317433 
-0.0833513 0.099287 0.0301656 
-0.0826594 0.0993103 0.0308836 
-0.0819554 0.0993316 0.0315904 
-0.081252 0.0993542 0.0322994 
-0.0828981 0.101969 0.02963 
-0.0822116 0.101996 0.0303518 
-0.0814983 0.102013 0.0310531 
-0.0842996 0.0965857 0.0297797 
-0.0836562 0.0966099 0.0305537 
-0.0829912 0.0966357 0.0312921 
-0.0823518 0.0966615 0.0320686 
-0.081672 0.0966878 0.0327979 
-0.0817178 0.0953366 0.0328835 
-0.0837086 0.0952625 0.0306499 
-0.0841699 0.0979316 0.0296062 
-0.0835274 0.0979539 0.0303801 
-0.0828557 0.0979824 0.0311146 
-0.0821992 0.0980013 0.0318751 
-0.0843417 0.0952366 0.029868 
-0.0823976 0.095314 0.0321564 
-0.0815066 0.0980245 0.032594 
-0.0830361 0.0952877 0.0313817 
-0.0859779 0.0910726 0.0273961 
-0.0866419 0.0923952 0.0266005 
-0.0849325 0.0938555 0.0290926 
-0.084857 0.0924919 0.0290512 
-0.0853661 0.0910995 0.0281927 
-0.086688 0.0937529 0.026595 
-0.0860758 0.0924352 0.0274562 
-0.0855353 0.0938173 0.0282665 
-0.0854828 0.0924603 0.0282645 
-0.0865319 0.0910336 0.0265354 
-0.0861256 0.0937891 0.0274526 
-0.0847456 0.0911272 0.0289858 
-0.0863431 0.0896619 0.0263909 
-0.0857815 0.0897033 0.0272482 
-0.0849611 0.0883696 0.0278927 
-0.0860797 0.0882889 0.0261675 
-0.0851811 0.0897279 0.0280525 
-0.0852113 0.0869359 0.026743 
-0.0855508 0.0883229 0.0270467 
-0.084567 0.0897523 0.028848 
-0.0843581 0.0883713 0.0286614 
-0.0841715 0.0870272 0.0285556 
-0.084679 0.0869987 0.027663 
-0.0835554 0.0925405 0.0305699 
-0.0815418 0.0912589 0.0328461 
-0.082233 0.0925905 0.0320729 
-0.0843022 0.0938821 0.0298739 
-0.0836745 0.0939124 0.0306595 
-0.0829153 0.0925695 0.0313446 
-0.0834209 0.0911774 0.0304851 
-0.081698 0.0939818 0.0329068 
-0.0827616 0.091206 0.0312465 
-0.0815894 0.0926183 0.0328436 
-0.0842132 0.092522 0.0298256 
-0.0821459 0.0912329 0.0320422 
-0.0830162 0.0939316 0.0314035 
-0.0840769 0.0911454 0.0297191 
-0.0823671 0.0939609 0.0321712 
-0.0820934 0.0898659 0.0320222 
-0.0832306 0.0871025 0.0304136 
-0.0820828 0.0871799 0.032118 
-0.0815038 0.0885533 0.0328994 
-0.082659 0.0871422 0.0312687 
-0.0832791 0.0884633 0.0304387 
-0.0814849 0.0872077 0.0329213 
-0.0826957 0.0898386 0.0312187 
-0.0815235 0.0899003 0.0328752 
-0.0833347 0.0898073 0.030438 
-0.0839725 0.0897798 0.0296574 
-0.0826845 0.0884898 0.0312484 
-0.0838411 0.0884243 0.0295799 
-0.0821005 0.0885236 0.0320901 
-0.083716 0.087071 0.0295098 
-0.0848653 0.0855483 0.0264341 
-0.0844768 0.0856095 0.0274708 
-0.0837871 0.0829476 0.0282971 
-0.0833313 0.0829966 0.0292517 
-0.083623 0.0857135 0.0294569 
-0.0843505 0.0842533 0.0274024 
-0.0839703 0.0843113 0.0284366 
-0.0835133 0.0843594 0.0293933 
-0.0840475 0.0856522 0.0284432 
-0.0844285 0.0832425 0.0264792 
-0.0841359 0.0832101 0.027497 
-0.0846364 0.0845811 0.0264985 
-0.0826184 0.0802381 0.0286257 
-0.0834639 0.0815548 0.0279962 
-0.083014 0.0816043 0.0289568 
-0.0830867 0.0803012 0.027553 
-0.082569 0.0790202 0.0265184 
-0.0835033 0.0804619 0.0265017 
-0.0840796 0.0818676 0.0264914 
-0.0837452 0.0818387 0.0274964 
-0.0826529 0.0796856 0.0277856 
-0.0819685 0.0791215 0.0284136 
-0.0824187 0.0788859 0.0267668 
-0.0819069 0.0844754 0.0320139 
-0.0829949 0.0843947 0.0302754 
-0.0811078 0.0831466 0.0326628 
-0.0812985 0.084505 0.0328118 
-0.0816839 0.0830971 0.0318157 
-0.0814225 0.0858535 0.0328878 
-0.0825925 0.0857998 0.0312629 
-0.0828121 0.0830332 0.030132 
-0.0820259 0.0858257 0.0320864 
-0.0824678 0.0844329 0.0311552 
-0.08227 0.0830732 0.0310042 
-0.0831505 0.0857608 0.0304017 
-0.0819791 0.08171 0.030761 
-0.0821235 0.0802564 0.0295192 
-0.0815821 0.0803018 0.0303913 
-0.0825182 0.0816676 0.0298907 
-0.0813944 0.0817284 0.031574 
-0.0780694 0.106243 0.0333548 
-0.0776599 0.103464 0.0342449 
-0.0782251 0.104799 0.0333593 
-0.0783775 0.103446 0.0335489 
-0.0775221 0.104823 0.0340694 
-0.0781312 0.100777 0.0347873 
-0.0795926 0.100727 0.0334268 
-0.0778945 0.102117 0.0345146 
-0.0771842 0.102138 0.0352151 
-0.0788492 0.100759 0.0340965 
-0.0774025 0.100791 0.0354679 
-0.0793168 0.102079 0.0331119 
-0.0786087 0.102098 0.0338163 
-0.0805231 0.0993639 0.0329828 
-0.0798193 0.0993879 0.0336913 
-0.079084 0.0994215 0.0343706 
-0.0783582 0.0994351 0.0350546 
-0.0776021 0.0994637 0.0357144 
-0.0795255 0.0953936 0.0349279 
-0.0802571 0.096729 0.0342047 
-0.0795268 0.096746 0.0348816 
-0.0787218 0.0967552 0.0354897 
-0.0778727 0.096767 0.0360596 
-0.0802983 0.0953773 0.0342868 
-0.0787271 0.0954037 0.0355432 
-0.0800787 0.0980611 0.0339873 
-0.0793348 0.0980896 0.0346601 
-0.0785905 0.0980977 0.0353146 
-0.0778197 0.0981202 0.035968 
-0.0779175 0.0954136 0.0361479 
-0.080224 0.0913049 0.0343483 
-0.0780066 0.0940671 0.0362827 
-0.0802651 0.0940224 0.034298 
-0.0786972 0.0940445 0.0355566 
-0.0795725 0.091329 0.0351135 
-0.0801896 0.0926573 0.034266 
-0.0789031 0.0913518 0.0358575 
-0.0794763 0.0926775 0.0349659 
-0.0787829 0.0926997 0.035689 
-0.0794858 0.0940336 0.0349322 
-0.0802772 0.089954 0.0344521 
-0.080296 0.0886098 0.0345053 
-0.0796939 0.0873057 0.0353613 
-0.0802965 0.0872747 0.0345612 
-0.0796666 0.0886389 0.0352895 
-0.0789903 0.0900056 0.0359819 
-0.0796191 0.0899783 0.0351979 
-0.0790343 0.0886679 0.0360671 
-0.0781434 0.0927222 0.0364655 
-0.0782416 0.0913778 0.0366028 
-0.080258 0.0859229 0.0345477 
-0.080721 0.0845507 0.0336553 
Its a Ray
-0.134344 0.0952536 0.0520958 -0.14469 0.0963167 0.0597943
Its a Ray
-0.0240844 0.0971632 -0.024558 -0.0389409 0.237321 0.0429111
-0.0278275 0.158128 -8.54892e-006 
-0.0276413 0.159598 0.000270855 
-0.032324 0.161031 -0.00122654 
-0.0258342 0.159627 -0.000620301 
-0.026729 0.159626 -0.000161004 
-0.0324319 0.159505 0.00208324 
-0.026115 0.158145 -0.00104516 
-0.028552 0.159576 0.000695282 
-0.0314011 0.159502 0.00180977 
-0.0286777 0.158132 0.000508817 
-0.0313524 0.158102 0.00192058 
-0.0322455 0.15809 0.00238998 
-0.0276246 0.160982 -0.00149388 
-0.0295018 0.159581 0.00108834 
-0.0269838 0.158131 -0.000540227 
-0.0249764 0.159657 -0.0011434 
-0.0304354 0.159526 0.00145329 
-0.0295604 0.158116 0.000994125 
-0.030456 0.158107 0.0014598 
-0.0283728 0.156641 -0.000811787 
-0.0275574 0.156658 -0.00139783 
-0.0314998 0.155167 -8.72409e-005 
-0.0306651 0.155159 -0.000638202 
-0.0299153 0.155169 -0.001314 
-0.0323163 0.155148 0.000487548 
-0.0327087 0.156604 0.00170747 
-0.0318141 0.156607 0.00124178 
-0.0309282 0.156627 0.000764301 
-0.0300912 0.15662 0.000215848 
-0.0292113 0.156649 -0.000270817 
-0.0321324 0.154142 -0.000565596 
-0.0328435 0.125555 0.000439943 
-0.0337259 0.125903 0.000119567 
-0.033107 0.125984 0.00180258 
-0.0335104 0.125389 -0.00127044 
-0.0165061 0.126041 -0.00139683 
-0.0355139 0.176726 -0.00796363 
-0.0355002 0.174151 -0.00180627 
-0.0393744 0.174134 -0.00504658 
-0.0335104 0.175675 -0.00315318 
-0.0366664 0.175138 -0.00407486 
-0.0363729 0.176071 -0.00683571 
-0.0343294 0.175491 -0.0032043 
-0.0354216 0.17545 -0.00362892 
-0.037924 0.175153 -0.00739726 
-0.0334673 0.174268 -0.00177832 
-0.0340875 0.177472 -0.00744261 
-0.0379623 0.174733 -0.00453553 
-0.0353577 0.174409 -0.00212011 
-0.0388302 0.173903 -0.00342781 
-0.0375897 0.174214 -0.00298303 
-0.0364509 0.174337 -0.00256774 
-0.0335771 0.177292 -0.00581839 
-0.0348698 0.176878 -0.00628812 
-0.0357386 0.176065 -0.00515676 
-0.0370933 0.175555 -0.00565624 
-0.0386183 0.174771 -0.00621679 
-0.0333033 0.176609 -0.00426163 
-0.0344415 0.176449 -0.00471515 
-0.0344434 0.174206 -0.0015497 
-0.0394609 0.174124 -0.00699657 
-0.0396036 0.174135 -0.00601981 
-0.0489879 0.148715 -0.00337283 
-0.0411461 0.162173 -0.0113613 
-0.0431375 0.160652 -0.0100842 
-0.0441291 0.159145 -0.00944971 
-0.0441374 0.160646 -0.00957119 
-0.0411287 0.160673 -0.0112161 
-0.0431187 0.159159 -0.0099383 
-0.0421407 0.162162 -0.0108328 
-0.04111 0.159177 -0.0108205 
-0.0451284 0.159142 -0.00893675 
-0.043156 0.162156 -0.0100947 
-0.0421326 0.160667 -0.0107094 
-0.0421212 0.159153 -0.0103433 
-0.0385594 0.173184 -0.00190958 
-0.0397448 0.172952 -0.00234724 
-0.0401847 0.173392 -0.00391542 
-0.033489 0.172734 -0.00156283 
-0.0335104 0.169764 -0.00293532 
-0.0332203 0.171246 -0.00251328 
-0.0353516 0.166776 -0.00214363 
-0.033844 0.171255 -0.00164046 
-0.0341025 0.169759 -0.00204136 
-0.0341251 0.166782 -0.00385534 
-0.0338617 0.168258 -0.00349456 
-0.0344162 0.168264 -0.00253059 
-0.0332792 0.168261 -0.00439757 
-0.0347686 0.16678 -0.00304399 
-0.0334339 0.166782 -0.00461644 
-0.0329481 0.169751 -0.00390259 
-0.0350091 0.168257 -0.00164334 
-0.0340447 0.1653 -0.00374721 
-0.0362329 0.165306 -0.00162934 
-0.0332166 0.165305 -0.0043102 
-0.0348542 0.165303 -0.00316457 
-0.0345694 0.163827 -0.00275159 
-0.0341053 0.162392 -0.00207929 
-0.0355718 0.165308 -0.0024565 
-0.0331365 0.162399 -0.0024379 
-0.0354553 0.163829 -0.00227816 
-0.0350082 0.162373 -0.00163299 
-0.0362769 0.163827 -0.00170672 
-0.0328373 0.163842 -0.00376818 
-0.0337241 0.163848 -0.00328844 
-0.0264155 0.169752 -0.0102811 
-0.0273345 0.172717 -0.009826 
-0.0273383 0.17123 -0.0098418 
-0.0265586 0.171236 -0.0104749 
-0.0272508 0.169746 -0.00972716 
-0.0288706 0.171229 -0.00855169 
-0.0255881 0.169753 -0.0108444 
-0.0280768 0.169745 -0.00916431 
-0.0288774 0.169748 -0.00856256 
-0.0281377 0.171231 -0.00924208 
-0.0252811 0.168282 -0.0104061 
-0.0278391 0.168266 -0.00883037 
-0.0257335 0.166803 -0.00931015 
-0.0266384 0.166791 -0.00886205 
-0.0261346 0.168251 -0.00989215 
-0.0280624 0.17271 -0.00913079 
-0.0270041 0.168274 -0.00938266 
-0.0410907 0.157679 -0.0102957 
-0.0421167 0.157651 -0.00983865 
-0.045123 0.157633 -0.00869072 
-0.0441012 0.15765 -0.00916962 
-0.0420623 0.154724 -0.00848194 
-0.0410427 0.15478 -0.00878846 
-0.0440942 0.156163 -0.00853601 
-0.0430879 0.156177 -0.00890493 
-0.0430993 0.157658 -0.00954173 
-0.0420929 0.156178 -0.00917116 
-0.0410616 0.156231 -0.0095971 
-0.0466962 0.147986 -0.00319779 
-0.0456965 0.147701 -0.00292724 
-0.0415439 0.148326 -0.00168489 
-0.0431023 0.149502 -0.00451393 
-0.0446977 0.147484 -0.0025954 
-0.0422245 0.148296 -0.00246029 
-0.0478227 0.148347 -0.00331487 
-0.0439563 0.147482 -0.0018962 
-0.0459611 0.149058 -0.0040494 
-0.0438994 0.148485 -0.00356582 
-0.0430291 0.148351 -0.00306372 
-0.0412895 0.149153 -0.00363446 
-0.0441 0.149758 -0.00480897 
-0.0421651 0.149301 -0.00412295 
-0.0484925 0.14723 -0.00252533 
-0.0471466 0.149481 -0.0040486 
-0.0465636 0.146777 -0.00183655 
-0.0474936 0.146975 -0.00223523 
-0.0449017 0.148739 -0.00386394 
-0.0391114 0.149509 -0.00165293 
-0.0398753 0.149194 -0.00215183 
-0.0405566 0.149165 -0.00293165 
-0.0320811 0.1577 -0.0118106 
-0.0249398 0.157384 -0.00964166 
-0.0292743 0.157003 -0.0105584 
-0.0275374 0.156717 -0.00957418 
-0.0310058 0.156198 -0.0100049 
-0.0258672 0.156547 -0.00846874 
-0.0301543 0.157156 -0.0110394 
-0.0274951 0.157765 -0.0111917 
-0.0283979 0.155793 -0.00852382 
-0.0311494 0.157393 -0.0113544 
-0.02662 0.157614 -0.0107103 
-0.0318792 0.156356 -0.0104816 
-0.0293232 0.155967 -0.00892475 
-0.0257539 0.157476 -0.0102144 
-0.0267283 0.156621 -0.00899742 
-0.028407 0.156859 -0.0100656 
-0.032733 0.155408 -0.00943888 
-0.0301348 0.156065 -0.00950629 
-0.0318636 0.155275 -0.00893878 
-0.0241329 0.157302 -0.00905689 
-0.0246921 0.156571 -0.00408158 
-0.0235755 0.157761 -0.0033973 
-0.0237608 0.156715 -0.0053038 
-0.0246067 0.157782 -0.00250374 
-0.0235527 0.156826 -0.00518035 
-0.0233975 0.156883 -0.00572928 
-0.0227366 0.157094 -0.00651614 
-0.0225945 0.157229 -0.0076361 
-0.0238887 0.156697 -0.00604726 
-0.0244459 0.156552 -0.00701262 
-0.0234022 0.157317 -0.0083471 
-0.0221568 0.157426 -0.00647102 
-0.0456556 0.126096 -0.00729728 
-0.0462686 0.12794 -0.00315273 
-0.0453217 0.127718 -0.00291517 
-0.0442655 0.127665 -0.00291939 
-0.0432796 0.127517 -0.00276726 
-0.0422556 0.127428 -0.00269381 
-0.0412715 0.127285 -0.00254236 
-0.0460097 0.127427 -0.00464706 
-0.0450254 0.127281 -0.00449582 
-0.0440047 0.127209 -0.00443148 
-0.0429797 0.127137 -0.00436425 
-0.041999 0.126936 -0.00419358 
-0.0410173 0.12678 -0.00403845 
-0.0468988 0.126761 -0.00595632 
-0.0457969 0.126831 -0.00605616 
-0.0448105 0.126695 -0.00590468 
-0.043786 0.126623 -0.00583839 
-0.0427639 0.126553 -0.0057736 
-0.0417806 0.126404 -0.00562318 
-0.0372497 0.126436 -0.00264816 
-0.0362968 0.126232 -0.00232089 
-0.0384602 0.127124 -0.00162988 
-0.0402517 0.127178 -0.0024642 
-0.0392699 0.127033 -0.00231305 
-0.0382901 0.126893 -0.00216373 
-0.040033 0.126629 -0.00388698 
-0.0390181 0.126516 -0.0038056 
-0.038039 0.126372 -0.00365101 
-0.0371 0.126156 -0.00341777 
-0.0407607 0.126285 -0.00553285 
-0.0397817 0.126122 -0.00537397 
-0.0456903 0.11799 -0.0148012 
-0.0436382 0.11786 -0.014681 
-0.0446647 0.117939 -0.0147658 
-0.0416312 0.117641 -0.0144485 
-0.0426472 0.117732 -0.0145554 
-0.0418025 0.1163 -0.0150397 
-0.0427898 0.116428 -0.015168 
-0.0345641 0.11594 -0.0146748 
-0.0346229 0.116833 -0.0136016 
-0.0375944 0.116238 -0.0149818 
-0.0335583 0.116878 -0.0136466 
-0.0356473 0.116902 -0.0136714 
-0.0406505 0.117474 -0.0142631 
-0.033579 0.117839 -0.0126505 
-0.0396993 0.117276 -0.0140617 
-0.036531 0.116238 -0.0149852 
-0.0365933 0.117132 -0.0139142 
-0.0376115 0.11722 -0.0140038 
-0.0346441 0.117803 -0.0126135 
-0.0356689 0.117866 -0.0126779 
-0.0334993 0.115969 -0.0147052 
-0.0386607 0.116212 -0.0149511 
-0.0407824 0.116214 -0.0149415 
-0.0397231 0.116184 -0.0149076 
-0.0355869 0.116022 -0.0147547 
-0.036643 0.118048 -0.0128637 
-0.0386362 0.117281 -0.0140679 
-0.0424487 0.125177 -0.00834623 
-0.0414264 0.125093 -0.00826982 
-0.0415646 0.125825 -0.00703356 
-0.0425873 0.125894 -0.0070983 
-0.0466625 0.12523 -0.00836412 
-0.046761 0.126023 -0.00719597 
-0.0446335 0.126046 -0.00723965 
-0.0434727 0.125255 -0.0084227 
-0.043573 0.126043 -0.00725208 
-0.0316129 0.119551 -0.0104429 
-0.0294891 0.119549 -0.0104626 
-0.0251636 0.119759 -0.0107128 
-0.032734 0.120436 -0.00935257 
-0.0252565 0.120536 -0.00953586 
-0.0263582 0.120444 -0.00943021 
-0.0274204 0.12046 -0.00942796 
-0.0293899 0.118762 -0.0116358 
-0.0305905 0.119479 -0.0103702 
-0.0283257 0.118773 -0.011655 
-0.0314758 0.118803 -0.0116777 
-0.0326373 0.119597 -0.0104942 
-0.0306891 0.120328 -0.00923215 
-0.0295885 0.120405 -0.00932945 
-0.0317604 0.120314 -0.00921321 
-0.0284862 0.120462 -0.00941436 
-0.0325387 0.118791 -0.011658 
-0.0272643 0.118767 -0.0116611 
-0.0261657 0.11885 -0.0117616 
-0.0250193 0.118984 -0.0119284 
-0.0262613 0.119664 -0.0106051 
-0.0273659 0.119585 -0.010507 
-0.0304508 0.11875 -0.0116176 
-0.0284244 0.119569 -0.0104891 
-0.0218558 0.120004 -0.0110164 
-0.0197872 0.118912 -0.0118682 
-0.0198084 0.119865 -0.0108751 
-0.018823 0.121694 -0.0088173 
-0.0178004 0.121647 -0.00876548 
-0.0198811 0.121697 -0.00881459 
-0.0217957 0.119089 -0.0120655 
-0.0198254 0.120831 -0.00989132 
-0.0219544 0.120804 -0.00985027 
-0.0174145 0.118412 -0.0133815 
-0.0241177 0.120704 -0.00972559 
-0.017781 0.12071 -0.00976707 
-0.0230193 0.120798 -0.0098328 
-0.0231503 0.121506 -0.00857745 
-0.0188044 0.120762 -0.00982397 
-0.0187811 0.119777 -0.0107944 
-0.0175437 0.119111 -0.0121224 
-0.0229191 0.119996 -0.0109969 
-0.0185957 0.118181 -0.0131167 
-0.0240218 0.119915 -0.0108978 
-0.0177227 0.119786 -0.0108098 
-0.0208111 0.118967 -0.0119295 
-0.0209519 0.121676 -0.0087885 
-0.0186858 0.118957 -0.0119398 
-0.0208502 0.120881 -0.00994613 
-0.0208303 0.119929 -0.0109428 
-0.0239631 0.11903 -0.0119726 
-0.0220481 0.121595 -0.00868192 
-0.0228582 0.119091 -0.0120569 
-0.0302927 0.117007 -0.0138211 
-0.0271239 0.117991 -0.0128729 
-0.0292487 0.115981 -0.0147474 
-0.0250407 0.11597 -0.0147569 
-0.0271235 0.11599 -0.0147668 
-0.0261028 0.115949 -0.0147279 
-0.0324809 0.117911 -0.0127388 
-0.0314168 0.117929 -0.0127586 
-0.0250024 0.118057 -0.0129436 
-0.0260473 0.11708 -0.0139183 
-0.0324183 0.116998 -0.0137964 
-0.0260646 0.11803 -0.0129143 
-0.0303554 0.117939 -0.0127791 
-0.0281684 0.117044 -0.0138686 
-0.0292722 0.116973 -0.0137779 
-0.031399 0.116965 -0.0137545 
-0.0292922 0.117943 -0.0127907 
-0.0323987 0.116048 -0.0147978 
-0.0313363 0.11605 -0.0148117 
-0.0271072 0.11707 -0.0138992 
-0.0249824 0.117062 -0.0139085 
-0.0282283 0.117946 -0.012805 
-0.0302748 0.116055 -0.0148216 
-0.0282259 0.115945 -0.0147131 
-0.0197273 0.118003 -0.0129221 
-0.0228771 0.11806 -0.0129657 
-0.0207916 0.117992 -0.012906 
-0.0218549 0.118022 -0.0129203 
-0.017311 0.117579 -0.0145168 
-0.0239792 0.115969 -0.0147616 
-0.0184507 0.117417 -0.0143314 
-0.0196292 0.117165 -0.0140584 
-0.0207673 0.117009 -0.0138783 
-0.0218308 0.117001 -0.0138605 
-0.0228968 0.117028 -0.0138782 
-0.0239594 0.117024 -0.0138685 
-0.0229201 0.115998 -0.0147881 
-0.0218136 0.116051 -0.0148581 
-0.0206698 0.116197 -0.0150314 
-0.019536 0.116371 -0.0152209 
-0.0239399 0.118058 -0.0129545 
-0.0164884 0.161116 -0.0081783 
-0.0165785 0.162548 -0.00831661 
-0.0095857 0.128017 -0.00170998 
-0.0152817 0.126335 -0.00175389 
-0.0140554 0.126614 -0.00210251 
-0.0128819 0.126866 -0.00238505 
-0.0116556 0.127143 -0.00273206 
-0.0104754 0.127368 -0.00300647 
-0.00933623 0.127529 -0.00319765 
-0.0138482 0.126055 -0.00351425 
-0.0126798 0.126321 -0.00380105 
-0.0114519 0.126605 -0.00415103 
-0.0102692 0.126825 -0.00441849 
-0.00912603 0.126983 -0.00460672 
-0.0100919 0.126182 -0.00573829 
-0.00891511 0.126415 -0.00600997 
-0.0107388 0.117999 -0.0150205 
-0.016169 0.117727 -0.0146898 
-0.0118847 0.117889 -0.0148923 
-0.015069 0.117815 -0.0147928 
-0.00967767 0.118026 -0.0150602 
-0.0129458 0.117871 -0.0148632 
-0.0140104 0.117853 -0.0148385 
-0.0064886 0.118022 -0.0150746 
-0.00759062 0.117967 -0.0150103 
-0.00861199 0.118019 -0.01506 
-0.00983007 0.124748 -0.00821099 
-0.0146702 0.122522 -0.00773793 
-0.0123225 0.124091 -0.00743567 
-0.0158888 0.123338 -0.00654807 
-0.0135852 0.123715 -0.00700086 
-0.00993012 0.125562 -0.00707028 
-0.0158456 0.122449 -0.00760827 
-0.0147452 0.123455 -0.00671201 
-0.0148084 0.124344 -0.00565133 
-0.0159384 0.124168 -0.00545234 
-0.0135961 0.12464 -0.00600832 
-0.011049 0.124435 -0.00785173 
-0.0135504 0.122737 -0.00796322 
-0.0123796 0.124965 -0.00637162 
-0.0111161 0.125335 -0.00680126 
-0.0123378 0.123047 -0.00831897 
-0.0162407 0.125507 -0.00287714 
-0.0150651 0.12575 -0.00315467 
-0.0160718 0.124871 -0.00420428 
-0.0149468 0.125073 -0.0044168 
-0.0137258 0.125368 -0.00476898 
-0.0124544 0.125711 -0.00519106 
-0.0112343 0.126014 -0.00554296 
-0.00874782 0.125791 -0.00734235 
-0.00760592 0.125948 -0.00752899 
-0.0408461 0.0957242 -0.0225993 
-0.0418419 0.09571 -0.0225712 
-0.0428426 0.0956907 -0.0224311 
-0.0398433 0.0971287 -0.022179 
-0.0378518 0.0985762 -0.0221892 
-0.0388567 0.0985732 -0.0220835 
-0.0398457 0.0985451 -0.0219087 
-0.0368547 0.100015 -0.0221726 
-0.0378631 0.100009 -0.0219618 
-0.0388617 0.099995 -0.0218283 
-0.0398566 0.099981 -0.0216989 
-0.033869 0.10148 -0.022225 
-0.0348704 0.101474 -0.022105 
-0.0358626 0.101452 -0.0219425 
-0.0368559 0.101427 -0.0217814 
-0.0378618 0.101418 -0.0215553 
-0.038857 0.101401 -0.0214118 
-0.0398612 0.101404 -0.0212384 
-0.0288792 0.104408 -0.0227314 
-0.0253936 0.106122 -0.0223873 
-0.0298717 0.104385 -0.0225787 
-0.0248685 0.10443 -0.0231858 
-0.0248813 0.105869 -0.0225199 
-0.0258745 0.104437 -0.023108 
-0.0278708 0.104417 -0.0229648 
-0.0268762 0.104433 -0.0231038 
-0.0265042 0.106069 -0.02235 
-0.0258791 0.105846 -0.022482 
-0.0268752 0.105825 -0.0224483 
-0.0278864 0.105837 -0.0222471 
-0.0248668 0.103031 -0.023615 
-0.0258635 0.103016 -0.0235702 
-0.0268707 0.103016 -0.0234914 
-0.0278697 0.103003 -0.0233536 
-0.0288694 0.102979 -0.023086 
-0.0298632 0.102958 -0.0228236 
-0.0308593 0.102934 -0.0225503 
-0.0318582 0.102916 -0.0222908 
-0.0218698 0.104438 -0.0229686 
-0.0208698 0.104444 -0.0228641 
-0.0188763 0.105884 -0.0226282 
-0.0208752 0.105853 -0.0224653 
-0.0178752 0.105871 -0.0225888 
-0.0168713 0.104463 -0.0227606 
-0.0238697 0.104438 -0.0232028 
-0.0228778 0.10587 -0.0225138 
-0.0218769 0.105849 -0.0224625 
-0.0238738 0.105835 -0.0226784 
-0.0198767 0.105865 -0.0225965 
-0.022872 0.104437 -0.0231879 
-0.0179622 0.106228 -0.0225141 
-0.0169788 0.106067 -0.0223329 
-0.0198709 0.104468 -0.0228058 
-0.0188705 0.104448 -0.0228566 
-0.0178695 0.104461 -0.0227631 
-0.0172292 0.104564 -0.022745 
-0.0174424 0.10313 -0.0232301 
-0.024291 0.106203 -0.0224613 
-0.0189866 0.10628 -0.022556 
-0.0197167 0.103079 -0.0233045 
-0.023274 0.106158 -0.0224283 
-0.0184671 0.10319 -0.0232847 
